date,county,state,fips,cases,deaths
2021-01-26,Cape May,New Jersey,34009,5963,160
2021-01-26,Cumberland,New Jersey,34011,12400,287
2021-01-26,Essex,New Jersey,34013,62593,2517
2021-01-26,Gloucester,New Jersey,34015,21100,485
2021-01-26,Hudson,New Jersey,34017,59353,1841
2021-01-26,Hunterdon,New Jersey,34019,5668,146
2021-01-26,Mercer,New Jersey,34021,24256,798
2021-01-26,Middlesex,New Jersey,34023,61538,1881
2021-01-26,Monmouth,New Jersey,34025,47083,1223
2021-01-26,Morris,New Jersey,34027,30687,1038
2021-01-26,Ocean,New Jersey,34029,48022,1622
2021-01-26,Passaic,New Jersey,34031,49907,1574
2021-01-26,Salem,New Jersey,34033,4187,133
2021-01-26,Somerset,New Jersey,34035,19257,731
2021-01-26,Sussex,New Jersey,34037,7518,251
2021-01-26,Union,New Jersey,34039,49908,1650
2021-01-26,Warren,New Jersey,34041,5825,197
2021-01-27,Atlantic,New Jersey,34001,20898,461
2021-01-27,Bergen,New Jersey,34003,65338,2457
2021-01-27,Burlington,New Jersey,34005,30661,682
2021-01-27,Camden,New Jersey,34007,39397,992
2021-01-27,Cape May,New Jersey,34009,6023,160
2021-01-27,Cumberland,New Jersey,34011,12492,293
2021-01-27,Essex,New Jersey,34013,63084,2527
2021-01-27,Gloucester,New Jersey,34015,21259,489
2021-01-27,Hudson,New Jersey,34017,59684,1849
2021-01-27,Hunterdon,New Jersey,34019,5714,147
2021-01-27,Mercer,New Jersey,34021,24399,804
2021-01-27,Middlesex,New Jersey,34023,62018,1891
2021-01-27,Monmouth,New Jersey,34025,47508,1236
2021-01-27,Morris,New Jersey,34027,31000,1047
2021-01-27,Ocean,New Jersey,34029,48406,1631
2021-01-27,Passaic,New Jersey,34031,50233,1585
2021-01-27,Salem,New Jersey,34033,4217,137
2021-01-27,Somerset,New Jersey,34035,19377,738
2021-01-27,Sussex,New Jersey,34037,7584,253
2021-01-27,Union,New Jersey,34039,50154,1657
2021-01-27,Warren,New Jersey,34041,5882,198
2021-01-28,Atlantic,New Jersey,34001,21053,462
2021-01-28,Bergen,New Jersey,34003,65850,2461
2021-01-28,Burlington,New Jersey,34005,30835,681
2021-01-28,Camden,New Jersey,34007,39614,999
2021-01-28,Cape May,New Jersey,34009,6079,160
2021-01-28,Cumberland,New Jersey,34011,12554,296
2021-01-28,Essex,New Jersey,34013,63524,2530
2021-01-28,Gloucester,New Jersey,34015,21434,493
2021-01-28,Hudson,New Jersey,34017,60138,1855
2021-01-28,Hunterdon,New Jersey,34019,5746,147
2021-01-28,Mercer,New Jersey,34021,24533,811
2021-01-28,Middlesex,New Jersey,34023,62445,1899
2021-01-28,Monmouth,New Jersey,34025,47835,1240
2021-01-28,Morris,New Jersey,34027,31316,1048
2021-01-28,Ocean,New Jersey,34029,48944,1637
2021-01-28,Passaic,New Jersey,34031,50455,1590
2021-01-28,Salem,New Jersey,34033,4241,139
2021-01-28,Somerset,New Jersey,34035,19508,740
2021-01-28,Sussex,New Jersey,34037,7649,253
2021-01-28,Union,New Jersey,34039,50429,1662
2021-01-28,Warren,New Jersey,34041,5929,198
2021-01-29,Atlantic,New Jersey,34001,21293,467
2021-01-29,Bergen,New Jersey,34003,66318,2465
2021-01-29,Burlington,New Jersey,34005,31111,683
2021-01-29,Camden,New Jersey,34007,39956,1006
2021-01-29,Cape May,New Jersey,34009,6133,160
2021-01-29,Cumberland,New Jersey,34011,12682,298
2021-01-29,Essex,New Jersey,34013,64264,2534
2021-01-29,Gloucester,New Jersey,34015,21650,494
2021-01-29,Hudson,New Jersey,34017,60568,1861
2021-01-29,Hunterdon,New Jersey,34019,5795,147
2021-01-29,Mercer,New Jersey,34021,24726,814
2021-01-29,Middlesex,New Jersey,34023,63029,1912
2021-01-29,Monmouth,New Jersey,34025,48350,1253
2021-01-29,Morris,New Jersey,34027,31732,1051
2021-01-29,Ocean,New Jersey,34029,49418,1643
2021-01-29,Passaic,New Jersey,34031,50725,1595
2021-01-29,Salem,New Jersey,34033,4275,140
2021-01-29,Somerset,New Jersey,34035,19678,743
2021-01-29,Sussex,New Jersey,34037,7724,253
2021-01-29,Union,New Jersey,34039,50685,1666
2021-01-29,Warren,New Jersey,34041,5985,198
2021-01-30,Atlantic,New Jersey,34001,21460,472
2021-01-30,Bergen,New Jersey,34003,66836,2469
2021-01-30,Burlington,New Jersey,34005,31359,685
2021-01-30,Camden,New Jersey,34007,40201,1017
2021-01-30,Cape May,New Jersey,34009,6178,161
2021-01-30,Cumberland,New Jersey,34011,12765,301
2021-01-30,Essex,New Jersey,34013,64755,2538
2021-01-30,Gloucester,New Jersey,34015,21803,495
2021-01-30,Hudson,New Jersey,34017,60990,1865
2021-01-30,Hunterdon,New Jersey,34019,5854,147
2021-01-30,Mercer,New Jersey,34021,24930,817
2021-01-30,Middlesex,New Jersey,34023,63619,1921
2021-01-30,Monmouth,New Jersey,34025,48804,1259
2021-01-30,Morris,New Jersey,34027,32052,1051
2021-01-30,Ocean,New Jersey,34029,49860,1649
2021-01-30,Passaic,New Jersey,34031,50976,1600
2021-01-30,Salem,New Jersey,34033,4311,140
2021-01-30,Somerset,New Jersey,34035,19802,744
2021-01-30,Sussex,New Jersey,34037,7801,254
2021-01-30,Union,New Jersey,34039,50966,1672
2021-01-30,Warren,New Jersey,34041,6048,198
2021-01-31,Atlantic,New Jersey,34001,21606,474
2021-01-31,Bergen,New Jersey,34003,67253,2474
2021-01-31,Burlington,New Jersey,34005,31577,685
2021-01-31,Camden,New Jersey,34007,40402,1020
2021-01-31,Cape May,New Jersey,34009,6212,161
2021-01-31,Cumberland,New Jersey,34011,12841,301
2021-01-31,Essex,New Jersey,34013,65161,2539
2021-01-31,Gloucester,New Jersey,34015,21908,496
2021-01-31,Hudson,New Jersey,34017,61391,1867
2021-01-31,Hunterdon,New Jersey,34019,5897,147
2021-01-31,Mercer,New Jersey,34021,25044,818
2021-01-31,Middlesex,New Jersey,34023,63956,1923
2021-01-31,Monmouth,New Jersey,34025,49109,1262
2021-01-31,Morris,New Jersey,34027,32317,1051
2021-01-31,Ocean,New Jersey,34029,50229,1651
2021-01-31,Passaic,New Jersey,34031,51263,1602
2021-01-31,Salem,New Jersey,34033,4336,140
2021-01-31,Somerset,New Jersey,34035,19946,745
2021-01-31,Sussex,New Jersey,34037,7847,254
2021-01-31,Union,New Jersey,34039,51257,1675
2021-01-31,Warren,New Jersey,34041,6078,199
2021-02-01,Atlantic,New Jersey,34001,21718,476
2021-02-01,Bergen,New Jersey,34003,67609,2481
2021-02-01,Burlington,New Jersey,34005,31695,687
2021-02-01,Camden,New Jersey,34007,40534,1024
2021-02-01,Cape May,New Jersey,34009,6238,161
2021-02-01,Cumberland,New Jersey,34011,12898,301
2021-02-01,Essex,New Jersey,34013,65485,2541
2021-02-01,Gloucester,New Jersey,34015,21991,496
2021-02-01,Hudson,New Jersey,34017,61614,1868
2021-02-01,Hunterdon,New Jersey,34019,5924,147
2021-02-01,Mercer,New Jersey,34021,25166,820
2021-02-01,Middlesex,New Jersey,34023,64349,1929
2021-02-01,Monmouth,New Jersey,34025,49378,1262
2021-02-01,Morris,New Jersey,34027,32528,1052
2021-02-01,Ocean,New Jersey,34029,50501,1653
2021-02-01,Passaic,New Jersey,34031,51620,1603
2021-02-01,Salem,New Jersey,34033,4349,140
2021-02-01,Somerset,New Jersey,34035,20032,744
2021-02-01,Sussex,New Jersey,34037,7900,254
2021-02-01,Union,New Jersey,34039,51441,1675
2021-02-01,Warren,New Jersey,34041,6123,199
2021-02-02,Atlantic,New Jersey,34001,21821,484
2021-02-02,Bergen,New Jersey,34003,67912,2483
2021-02-02,Burlington,New Jersey,34005,31886,688
2021-02-02,Camden,New Jersey,34007,40675,1028
2021-02-02,Cape May,New Jersey,34009,6277,162
2021-02-02,Cumberland,New Jersey,34011,12961,303
2021-02-02,Essex,New Jersey,34013,65785,2544
2021-02-02,Gloucester,New Jersey,34015,22093,500
2021-02-02,Hudson,New Jersey,34017,61784,1868
2021-02-02,Hunterdon,New Jersey,34019,5953,147
2021-02-02,Mercer,New Jersey,34021,25257,821
2021-02-02,Middlesex,New Jersey,34023,64776,1933
2021-02-02,Monmouth,New Jersey,34025,49604,1274
2021-02-02,Morris,New Jersey,34027,32741,1054
2021-02-02,Ocean,New Jersey,34029,50793,1670
2021-02-02,Passaic,New Jersey,34031,51800,1605
2021-02-02,Salem,New Jersey,34033,4358,144
2021-02-02,Somerset,New Jersey,34035,20128,745
2021-02-02,Sussex,New Jersey,34037,7951,255
2021-02-02,Union,New Jersey,34039,51643,1677
2021-02-02,Warren,New Jersey,34041,6158,199
2021-02-03,Atlantic,New Jersey,34001,21950,490
2021-02-03,Bergen,New Jersey,34003,68134,2488
2021-02-03,Burlington,New Jersey,34005,32034,689
2021-02-03,Camden,New Jersey,34007,40798,1032
2021-02-03,Cape May,New Jersey,34009,6327,165
2021-02-03,Cumberland,New Jersey,34011,13001,310
2021-02-03,Essex,New Jersey,34013,65963,2552
2021-02-03,Gloucester,New Jersey,34015,22171,504
2021-02-03,Hudson,New Jersey,34017,61987,1871
2021-02-03,Hunterdon,New Jersey,34019,5998,147
2021-02-03,Mercer,New Jersey,34021,25330,822
2021-02-03,Middlesex,New Jersey,34023,65019,1943
2021-02-03,Monmouth,New Jersey,34025,49757,1284
2021-02-03,Morris,New Jersey,34027,32853,1067
2021-02-03,Ocean,New Jersey,34029,51021,1685
2021-02-03,Passaic,New Jersey,34031,51891,1607
2021-02-03,Salem,New Jersey,34033,4372,147
2021-02-03,Somerset,New Jersey,34035,20200,750
2021-02-03,Sussex,New Jersey,34037,7973,257
2021-02-03,Union,New Jersey,34039,51740,1683
2021-02-03,Warren,New Jersey,34041,6192,200
2021-02-04,Atlantic,New Jersey,34001,22094,494
2021-02-04,Bergen,New Jersey,34003,68542,2501
2021-02-04,Burlington,New Jersey,34005,32202,692
2021-02-04,Camden,New Jersey,34007,40930,1040
2021-02-04,Cape May,New Jersey,34009,6363,165
2021-02-04,Cumberland,New Jersey,34011,13081,312
2021-02-04,Essex,New Jersey,34013,66173,2561
2021-02-04,Gloucester,New Jersey,34015,22268,506
2021-02-04,Hudson,New Jersey,34017,62256,1881
2021-02-04,Hunterdon,New Jersey,34019,6028,149
2021-02-04,Mercer,New Jersey,34021,25446,825
2021-02-04,Middlesex,New Jersey,34023,65251,1954
2021-02-04,Monmouth,New Jersey,34025,50005,1297
2021-02-04,Morris,New Jersey,34027,33050,1069
2021-02-04,Ocean,New Jersey,34029,51439,1692
2021-02-04,Passaic,New Jersey,34031,52025,1612
2021-02-04,Salem,New Jersey,34033,4403,150
2021-02-04,Somerset,New Jersey,34035,20295,750
2021-02-04,Sussex,New Jersey,34037,8001,257
2021-02-04,Union,New Jersey,34039,51932,1685
2021-02-04,Warren,New Jersey,34041,6238,201
2021-02-05,Atlantic,New Jersey,34001,22302,499
2021-02-05,Bergen,New Jersey,34003,69047,2504
2021-02-05,Burlington,New Jersey,34005,32422,694
2021-02-05,Camden,New Jersey,34007,41113,1049
2021-02-05,Cape May,New Jersey,34009,6405,165
2021-02-05,Cumberland,New Jersey,34011,13145,314
2021-02-05,Essex,New Jersey,34013,66503,2563
2021-02-05,Gloucester,New Jersey,34015,22389,508
2021-02-05,Hudson,New Jersey,34017,62569,1888
2021-02-05,Hunterdon,New Jersey,34019,6052,151
2021-02-05,Mercer,New Jersey,34021,25550,830
2021-02-05,Middlesex,New Jersey,34023,65616,1968
2021-02-05,Monmouth,New Jersey,34025,50314,1303
2021-02-05,Morris,New Jersey,34027,33302,1075
2021-02-05,Ocean,New Jersey,34029,51802,1703
2021-02-05,Passaic,New Jersey,34031,52422,1614
2021-02-05,Salem,New Jersey,34033,4424,150
2021-02-05,Somerset,New Jersey,34035,20424,755
2021-02-05,Sussex,New Jersey,34037,8054,260
2021-02-05,Union,New Jersey,34039,52122,1692
2021-02-05,Warren,New Jersey,34041,6302,201
2021-02-06,Atlantic,New Jersey,34001,22490,507
2021-02-06,Bergen,New Jersey,34003,69523,2507
2021-02-06,Burlington,New Jersey,34005,32610,696
2021-02-06,Camden,New Jersey,34007,41264,1052
2021-02-06,Cape May,New Jersey,34009,6474,167
2021-02-06,Cumberland,New Jersey,34011,13242,316
2021-02-06,Essex,New Jersey,34013,66849,2567
2021-02-06,Gloucester,New Jersey,34015,22489,512
2021-02-06,Hudson,New Jersey,34017,62928,1893
2021-02-06,Hunterdon,New Jersey,34019,6130,152
2021-02-06,Mercer,New Jersey,34021,25706,834
2021-02-06,Middlesex,New Jersey,34023,66087,1978
2021-02-06,Monmouth,New Jersey,34025,50695,1308
2021-02-06,Morris,New Jersey,34027,33557,1076
2021-02-06,Ocean,New Jersey,34029,52187,1715
2021-02-06,Passaic,New Jersey,34031,52644,1618
2021-02-06,Salem,New Jersey,34033,4439,150
2021-02-06,Somerset,New Jersey,34035,20591,756
2021-02-06,Sussex,New Jersey,34037,8132,260
2021-02-06,Union,New Jersey,34039,52393,1695
2021-02-06,Warren,New Jersey,34041,6350,205
2021-02-07,Atlantic,New Jersey,34001,22676,507
2021-02-07,Bergen,New Jersey,34003,69951,2506
2021-02-07,Burlington,New Jersey,34005,32811,696
2021-02-07,Camden,New Jersey,34007,41419,1052
2021-02-07,Cape May,New Jersey,34009,6509,168
2021-02-07,Cumberland,New Jersey,34011,13295,316
2021-02-07,Essex,New Jersey,34013,67316,2570
2021-02-07,Gloucester,New Jersey,34015,22579,513
2021-02-07,Hudson,New Jersey,34017,63293,1896
2021-02-07,Hunterdon,New Jersey,34019,6183,152
2021-02-07,Mercer,New Jersey,34021,25812,837
2021-02-07,Middlesex,New Jersey,34023,66494,1982
2021-02-07,Monmouth,New Jersey,34025,51104,1308
2021-02-07,Morris,New Jersey,34027,33849,1079
2021-02-07,Ocean,New Jersey,34029,52585,1716
2021-02-07,Passaic,New Jersey,34031,52866,1619
2021-02-07,Salem,New Jersey,34033,4445,150
2021-02-07,Somerset,New Jersey,34035,20728,758
2021-02-07,Sussex,New Jersey,34037,8200,261
2021-02-07,Union,New Jersey,34039,52602,1698
2021-02-07,Warren,New Jersey,34041,6394,205
2021-02-08,Atlantic,New Jersey,34001,22745,508
2021-02-08,Bergen,New Jersey,34003,70209,2510
2021-02-08,Burlington,New Jersey,34005,32919,696
2021-02-08,Camden,New Jersey,34007,41517,1054
2021-02-08,Cape May,New Jersey,34009,6536,168
2021-02-08,Cumberland,New Jersey,34011,13320,318
2021-02-08,Essex,New Jersey,34013,67620,2574
2021-02-08,Gloucester,New Jersey,34015,22645,511
2021-02-08,Hudson,New Jersey,34017,63457,1897
2021-02-08,Hunterdon,New Jersey,34019,6200,152
2021-02-08,Mercer,New Jersey,34021,25922,837
2021-02-08,Middlesex,New Jersey,34023,66773,1985
2021-02-08,Monmouth,New Jersey,34025,51350,1309
2021-02-08,Morris,New Jersey,34027,34003,1080
2021-02-08,Ocean,New Jersey,34029,52781,1719
2021-02-08,Passaic,New Jersey,34031,52987,1620
2021-02-08,Salem,New Jersey,34033,4451,150
2021-02-08,Somerset,New Jersey,34035,20812,758
2021-02-08,Sussex,New Jersey,34037,8242,261
2021-02-08,Union,New Jersey,34039,52736,1699
2021-02-08,Warren,New Jersey,34041,6421,205
2021-02-09,Atlantic,New Jersey,34001,22912,514
2021-02-09,Bergen,New Jersey,34003,70526,2521
2021-02-09,Burlington,New Jersey,34005,33056,697
2021-02-09,Camden,New Jersey,34007,41638,1063
2021-02-09,Cape May,New Jersey,34009,6563,170
2021-02-09,Cumberland,New Jersey,34011,13372,319
2021-02-09,Essex,New Jersey,34013,67893,2576
2021-02-09,Gloucester,New Jersey,34015,22720,511
2021-02-09,Hudson,New Jersey,34017,63736,1908
2021-02-09,Hunterdon,New Jersey,34019,6252,154
2021-02-09,Mercer,New Jersey,34021,26024,842
2021-02-09,Middlesex,New Jersey,34023,67157,1994
2021-02-09,Monmouth,New Jersey,34025,51693,1319
2021-02-09,Morris,New Jersey,34027,34209,1083
2021-02-09,Ocean,New Jersey,34029,53278,1729
2021-02-09,Passaic,New Jersey,34031,53188,1624
2021-02-09,Salem,New Jersey,34033,4458,153
2021-02-09,Somerset,New Jersey,34035,20917,757
2021-02-09,Sussex,New Jersey,34037,8279,262
2021-02-09,Union,New Jersey,34039,52919,1702
2021-02-09,Warren,New Jersey,34041,6456,205
2021-02-10,Atlantic,New Jersey,34001,23026,517
2021-02-10,Bergen,New Jersey,34003,70978,2528
2021-02-10,Burlington,New Jersey,34005,33215,704
2021-02-10,Camden,New Jersey,34007,41843,1068
2021-02-10,Cape May,New Jersey,34009,6605,172
2021-02-10,Cumberland,New Jersey,34011,13445,322
2021-02-10,Essex,New Jersey,34013,68413,2583
2021-02-10,Gloucester,New Jersey,34015,22834,514
2021-02-10,Hudson,New Jersey,34017,64105,1918
2021-02-10,Hunterdon,New Jersey,34019,6293,154
2021-02-10,Mercer,New Jersey,34021,26154,843
2021-02-10,Middlesex,New Jersey,34023,67578,2005
2021-02-10,Monmouth,New Jersey,34025,52017,1324
2021-02-10,Morris,New Jersey,34027,34421,1086
2021-02-10,Ocean,New Jersey,34029,53580,1737
2021-02-10,Passaic,New Jersey,34031,53576,1629
2021-02-10,Salem,New Jersey,34033,4481,154
2021-02-10,Somerset,New Jersey,34035,21046,758
2021-02-10,Sussex,New Jersey,34037,8344,263
2021-02-10,Union,New Jersey,34039,53193,1705
2021-02-10,Warren,New Jersey,34041,6491,207
2021-02-11,Atlantic,New Jersey,34001,23175,522
2021-02-11,Bergen,New Jersey,34003,71373,2543
2021-02-11,Burlington,New Jersey,34005,33332,709
2021-02-11,Camden,New Jersey,34007,41999,1080
2021-02-11,Cape May,New Jersey,34009,6649,175
2021-02-11,Cumberland,New Jersey,34011,13503,329
2021-02-11,Essex,New Jersey,34013,68743,2589
2021-02-11,Gloucester,New Jersey,34015,22930,515
2021-02-11,Hudson,New Jersey,34017,64440,1931
2021-02-11,Hunterdon,New Jersey,34019,6344,154
2021-02-11,Mercer,New Jersey,34021,26251,845
2021-02-11,Middlesex,New Jersey,34023,67872,2015
2021-02-11,Monmouth,New Jersey,34025,52311,1335
2021-02-11,Morris,New Jersey,34027,34659,1094
2021-02-11,Ocean,New Jersey,34029,53921,1748
2021-02-11,Passaic,New Jersey,34031,53802,1638
2021-02-11,Salem,New Jersey,34033,4493,155
2021-02-11,Somerset,New Jersey,34035,21156,764
2021-02-11,Sussex,New Jersey,34037,8403,267
2021-02-11,Union,New Jersey,34039,53421,1712
2021-02-11,Warren,New Jersey,34041,6530,209
2021-02-12,Atlantic,New Jersey,34001,23288,526
2021-02-12,Bergen,New Jersey,34003,71752,2550
2021-02-12,Burlington,New Jersey,34005,33456,714
2021-02-12,Camden,New Jersey,34007,42153,1084
2021-02-12,Cape May,New Jersey,34009,6691,175
2021-02-12,Cumberland,New Jersey,34011,13582,332
2021-02-12,Essex,New Jersey,34013,69103,2598
2021-02-12,Gloucester,New Jersey,34015,23009,517
2021-02-12,Hudson,New Jersey,34017,64747,1937
2021-02-12,Hunterdon,New Jersey,34019,6393,154
2021-02-12,Mercer,New Jersey,34021,26377,846
2021-02-12,Middlesex,New Jersey,34023,68221,2023
2021-02-12,Monmouth,New Jersey,34025,52646,1340
2021-02-12,Morris,New Jersey,34027,34879,1094
2021-02-12,Ocean,New Jersey,34029,54318,1753
2021-02-12,Passaic,New Jersey,34031,54037,1640
2021-02-12,Salem,New Jersey,34033,4501,156
2021-02-12,Somerset,New Jersey,34035,21268,765
2021-02-12,Sussex,New Jersey,34037,8451,267
2021-02-12,Union,New Jersey,34039,53612,1713
2021-02-12,Warren,New Jersey,34041,6563,209
2021-02-13,Atlantic,New Jersey,34001,23379,528
2021-02-13,Bergen,New Jersey,34003,72165,2553
2021-02-13,Burlington,New Jersey,34005,33619,715
2021-02-13,Camden,New Jersey,34007,42314,1091
2021-02-13,Cape May,New Jersey,34009,6730,175
2021-02-13,Cumberland,New Jersey,34011,13625,336
2021-02-13,Essex,New Jersey,34013,69458,2601
2021-02-13,Gloucester,New Jersey,34015,23091,517
2021-02-13,Hudson,New Jersey,34017,65058,1942
2021-02-13,Hunterdon,New Jersey,34019,6438,155
2021-02-13,Mercer,New Jersey,34021,26479,848
2021-02-13,Middlesex,New Jersey,34023,68574,2025
2021-02-13,Monmouth,New Jersey,34025,52951,1341
2021-02-13,Morris,New Jersey,34027,35123,1096
2021-02-13,Ocean,New Jersey,34029,54677,1759
2021-02-13,Passaic,New Jersey,34031,54286,1641
2021-02-13,Salem,New Jersey,34033,4512,157
2021-02-13,Somerset,New Jersey,34035,21389,769
2021-02-13,Sussex,New Jersey,34037,8505,267
2021-02-13,Union,New Jersey,34039,53869,1715
2021-02-13,Warren,New Jersey,34041,6598,209
2021-02-14,Atlantic,New Jersey,34001,23449,529
2021-02-14,Bergen,New Jersey,34003,72420,2553
2021-02-14,Burlington,New Jersey,34005,33723,716
2021-02-14,Camden,New Jersey,34007,42416,1092
2021-02-14,Cape May,New Jersey,34009,6747,175
2021-02-14,Cumberland,New Jersey,34011,13641,336
2021-02-14,Essex,New Jersey,34013,69664,2603
2021-02-14,Gloucester,New Jersey,34015,23133,517
2021-02-14,Hudson,New Jersey,34017,65275,1945
2021-02-14,Hunterdon,New Jersey,34019,6456,155
2021-02-14,Mercer,New Jersey,34021,26529,848
2021-02-14,Middlesex,New Jersey,34023,68756,2026
2021-02-14,Monmouth,New Jersey,34025,53108,1343
2021-02-14,Morris,New Jersey,34027,35268,1096
2021-02-14,Ocean,New Jersey,34029,54812,1761
2021-02-14,Passaic,New Jersey,34031,54472,1641
2021-02-14,Salem,New Jersey,34033,4515,157
2021-02-14,Somerset,New Jersey,34035,21437,769
2021-02-14,Sussex,New Jersey,34037,8543,267
2021-02-14,Union,New Jersey,34039,54029,1716
2021-02-14,Warren,New Jersey,34041,6612,209
2021-02-15,Atlantic,New Jersey,34001,23496,529
2021-02-15,Bergen,New Jersey,34003,72567,2554
2021-02-15,Burlington,New Jersey,34005,33762,717
2021-02-15,Camden,New Jersey,34007,42469,1092
2021-02-15,Cape May,New Jersey,34009,6764,175
2021-02-15,Cumberland,New Jersey,34011,13655,336
2021-02-15,Essex,New Jersey,34013,69830,2605
2021-02-15,Gloucester,New Jersey,34015,23184,518
2021-02-15,Hudson,New Jersey,34017,65389,1947
2021-02-15,Hunterdon,New Jersey,34019,6468,155
2021-02-15,Mercer,New Jersey,34021,26576,848
2021-02-15,Middlesex,New Jersey,34023,68901,2028
2021-02-15,Monmouth,New Jersey,34025,53221,1343
2021-02-15,Morris,New Jersey,34027,35351,1096
2021-02-15,Ocean,New Jersey,34029,54937,1761
2021-02-15,Passaic,New Jersey,34031,54552,1643
2021-02-15,Salem,New Jersey,34033,4521,157
2021-02-15,Somerset,New Jersey,34035,21495,771
2021-02-15,Sussex,New Jersey,34037,8561,267
2021-02-15,Union,New Jersey,34039,54109,1715
2021-02-15,Warren,New Jersey,34041,6626,209
2021-02-16,Atlantic,New Jersey,34001,23586,529
2021-02-16,Bergen,New Jersey,34003,73077,2555
2021-02-16,Burlington,New Jersey,34005,33890,718
2021-02-16,Camden,New Jersey,34007,42604,1093
2021-02-16,Cape May,New Jersey,34009,6815,175
2021-02-16,Cumberland,New Jersey,34011,13707,336
